"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-190236","Signaling by FGFR","2/349","89/11146",0.0224719101123595,0.717684556195873,-0.480742130951551,0.772731963453977,0.965897345429701,0.844188718527176,"83888/152831",2
"R-HSA-5687128","MAPK6/MAPK4 signaling","2/349","89/11146",0.0224719101123595,0.717684556195873,-0.480742130951551,0.772731963453977,0.965897345429701,0.844188718527176,"10642/5567",2
"R-HSA-9663891","Selective autophagy","2/349","89/11146",0.0224719101123595,0.717684556195873,-0.480742130951551,0.772731963453977,0.965897345429701,0.844188718527176,"53632/113457",2
"R-HSA-437239","Recycling pathway of L1","1/349","47/11146",0.0212765957446809,0.679509845759922,-0.395842931840052,0.776495846549516,0.965897345429701,0.844188718527176,"113457",1
"R-HSA-9717189","Sensory perception of taste","1/349","47/11146",0.0212765957446809,0.679509845759922,-0.395842931840052,0.776495846549516,0.965897345429701,0.844188718527176,"346562",1
"R-HSA-977606","Regulation of Complement cascade","1/349","47/11146",0.0212765957446809,0.679509845759922,-0.395842931840052,0.776495846549516,0.965897345429701,0.844188718527176,"7448",1
"R-HSA-390466","Chaperonin-mediated protein folding","2/349","90/11146",0.0222222222222222,0.709710283349252,-0.49711296549213,0.778050978914006,0.965897345429701,0.844188718527176,"94235/113457",2
"R-HSA-5673001","RAF/MAP kinase cascade","7/349","280/11146",0.025,0.798424068767908,-0.614163551996637,0.778949472120727,0.965897345429701,0.844188718527176,"2243/2244/2266/2668/2676/152831/5923",7
"R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","3/349","134/11146",0.0223880597014925,0.715006628747381,-0.596698925457176,0.795556204244903,0.978033527169337,0.854795671490732,"8359/8366/8364",3
"R-HSA-1461973","Defensins","1/349","50/11146",0.02,0.638739255014327,-0.460281744597246,0.796925391255927,0.978033527169337,0.854795671490732,"400830",1
"R-HSA-1483249","Inositol phosphate metabolism","1/349","50/11146",0.02,0.638739255014327,-0.460281744597246,0.796925391255927,0.978033527169337,0.854795671490732,"117283",1
"R-HSA-1793185","Chondroitin sulfate/dermatan sulfate metabolism","1/349","50/11146",0.02,0.638739255014327,-0.460281744597246,0.796925391255927,0.978033527169337,0.854795671490732,"1463",1
"R-HSA-381038","XBP1(S) activates chaperone genes","1/349","50/11146",0.02,0.638739255014327,-0.460281744597246,0.796925391255927,0.978033527169337,0.854795671490732,"2134",1
"R-HSA-5684996","MAPK1/MAPK3 signaling","7/349","286/11146",0.0244755244755245,0.781673913479071,-0.672473125914904,0.796967011620455,0.978033527169337,0.854795671490732,"2243/2244/2266/2668/2676/152831/5923",7
"R-HSA-6811436","COPI-independent Golgi-to-ER retrograde traffic","1/349","51/11146",0.0196078431372549,0.626214955896399,-0.480999421842173,0.803312651390361,0.983259275754998,0.859362945666139,"113457",1
"R-HSA-8978868","Fatty acid metabolism","4/349","176/11146",0.0227272727272727,0.72584006251628,-0.659110471864824,0.806247476375954,0.983259275754998,0.859362945666139,"32/247/59344/51179",4
"R-HSA-202733","Cell surface interactions at the vascular wall","3/349","137/11146",0.0218978102189781,0.699349549285759,-0.636574747079019,0.807690817008391,0.983259275754998,0.859362945666139,"338/4312/56301",3
"R-HSA-391251","Protein folding","2/349","96/11146",0.0208333333333333,0.665353390639923,-0.592027807254854,0.807730873906967,0.983259275754998,0.859362945666139,"94235/113457",2
"R-HSA-381070","IRE1alpha activates chaperones","1/349","52/11146",0.0192307692307692,0.614172360590699,-0.501362821871201,0.809499572045139,0.983259275754998,0.859362945666139,"2134",1
"R-HSA-383280","Nuclear Receptor transcription pathway","1/349","52/11146",0.0192307692307692,0.614172360590699,-0.501362821871201,0.809499572045139,0.983259275754998,0.859362945666139,"5468",1
"R-HSA-1592230","Mitochondrial biogenesis","2/349","97/11146",0.0206185567010309,0.658494077334357,-0.607328720734707,0.812320126467666,0.985007228182731,0.860890646023735,"10891/53632",2
"R-HSA-71291","Metabolism of amino acids and derivatives","9/349","367/11146",0.0245231607629428,0.783195271815932,-0.759300602770312,0.817484363396729,0.987495699106138,0.863065555282843,"443/1158/10841/54363/3067/5409/83884/6999/7306",9
"R-HSA-5693538","Homology Directed Repair","3/349","140/11146",0.0214285714285714,0.68436348751535,-0.675674764520632,0.819214305528848,0.987495699106138,0.863065555282843,"8359/8366/8364",3
"R-HSA-73886","Chromosome Maintenance","3/349","140/11146",0.0214285714285714,0.68436348751535,-0.675674764520632,0.819214305528848,0.987495699106138,0.863065555282843,"8359/8366/8364",3
"R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","2/349","99/11146",0.0202020202020202,0.645191166681138,-0.637515932583995,0.821206762786111,0.987495699106138,0.863065555282843,"3798/113457",2
"R-HSA-5620924","Intraflagellar transport","1/349","54/11146",0.0185185185185185,0.591425236124376,-0.54108399393624,0.821297264473969,0.987495699106138,0.863065555282843,"113457",1
"R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","1/349","55/11146",0.0181818181818182,0.580672050013024,-0.560468233206469,0.826919988482135,0.990914204685315,0.866053309476204,"32",1
"R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","1/349","55/11146",0.0181818181818182,0.580672050013024,-0.560468233206469,0.826919988482135,0.990914204685315,0.866053309476204,"113457",1
"R-HSA-2151201","Transcriptional activation of mitochondrial biogenesis","1/349","56/11146",0.0178571428571429,0.570302906262792,-0.579551262137796,0.832366289448661,0.995341889449147,0.869923080466369,"10891",1
"R-HSA-418990","Adherens junctions interactions","1/349","57/11146",0.0175438596491228,0.56029759211783,-0.598344466738356,0.837641687553478,0.995341889449147,0.869923080466369,"28513",1
"R-HSA-9694635","Translation of Structural Proteins","1/349","57/11146",0.0175438596491228,0.56029759211783,-0.598344466738356,0.837641687553478,0.995341889449147,0.869923080466369,"25834",1
"R-HSA-382556","ABC-family proteins mediated transport","2/349","103/11146",0.0194174757281553,0.620135199043036,-0.696314322507901,0.83785732677909,0.995341889449147,0.869923080466369,"340273/1244",2
"R-HSA-69306","DNA Replication","4/349","186/11146",0.021505376344086,0.686816403241212,-0.774375139038052,0.839016195043608,0.995341889449147,0.869923080466369,"8354/8359/8366/8364",4
"R-HSA-8856828","Clathrin-mediated endocytosis","3/349","146/11146",0.0205479452054795,0.656238960631157,-0.751688555763401,0.840508699700305,0.995341889449147,0.869923080466369,"185/338/7018",3
"R-HSA-1660662","Glycosphingolipid metabolism","1/349","58/11146",0.0172413793103448,0.550637288805454,-0.616858592374569,0.842751530735355,0.995341889449147,0.869923080466369,"129807",1
"R-HSA-186797","Signaling by PDGF","1/349","58/11146",0.0172413793103448,0.550637288805454,-0.616858592374569,0.842751530735355,0.995341889449147,0.869923080466369,"1297",1
"R-HSA-9664407","Parasite infection","1/349","59/11146",0.0169491525423729,0.541304453401972,-0.635103790735848,0.847701000051134,0.995341889449147,0.869923080466369,"4620",1
"R-HSA-9664417","Leishmania phagocytosis","1/349","59/11146",0.0169491525423729,0.541304453401972,-0.635103790735848,0.847701000051134,0.995341889449147,0.869923080466369,"4620",1
"R-HSA-9664422","FCGR3A-mediated phagocytosis","1/349","59/11146",0.0169491525423729,0.541304453401972,-0.635103790735848,0.847701000051134,0.995341889449147,0.869923080466369,"4620",1
"R-HSA-5610780","Degradation of GLI1 by the proteasome","1/349","60/11146",0.0166666666666667,0.532282712511939,-0.653089662599531,0.852495114868682,0.995341889449147,0.869923080466369,"5567",1
"R-HSA-5610783","Degradation of GLI2 by the proteasome","1/349","60/11146",0.0166666666666667,0.532282712511939,-0.653089662599531,0.852495114868682,0.995341889449147,0.869923080466369,"5567",1
"R-HSA-5610785","GLI3 is processed to GLI3R by the proteasome","1/349","60/11146",0.0166666666666667,0.532282712511939,-0.653089662599531,0.852495114868682,0.995341889449147,0.869923080466369,"5567",1
"R-HSA-3247509","Chromatin modifying enzymes","6/349","270/11146",0.0222222222222222,0.709710283349252,-0.868120742703613,0.854313462245978,0.995341889449147,0.869923080466369,"51412/8354/8359/8366/8364/23569",6
"R-HSA-4839726","Chromatin organization","6/349","270/11146",0.0222222222222222,0.709710283349252,-0.868120742703613,0.854313462245978,0.995341889449147,0.869923080466369,"51412/8354/8359/8366/8364/23569",6
"R-HSA-201681","TCF dependent signaling in response to WNT","5/349","232/11146",0.021551724137931,0.688296611006818,-0.86257077794481,0.856726987132766,0.995341889449147,0.869923080466369,"8354/8359/8366/8364/8549",5
"R-HSA-2029482","Regulation of actin dynamics for phagocytic cup formation","1/349","61/11146",0.0163934426229508,0.523556766405186,-0.670825296836284,0.857138737898705,0.995341889449147,0.869923080466369,"4620",1
"R-HSA-8943724","Regulation of PTEN gene transcription","1/349","61/11146",0.0163934426229508,0.523556766405186,-0.670825296836284,0.857138737898705,0.995341889449147,0.869923080466369,"5468",1
"R-HSA-2219528","PI3K/AKT Signaling in Cancer","2/349","109/11146",0.018348623853211,0.585999316526905,-0.780890222351618,0.860215288430191,0.997290244960531,0.871625931965209,"152831/4908",2
"R-HSA-4086398","Ca2+ pathway","1/349","62/11146",0.0161290322580645,0.515112302430909,-0.68831930604353,0.86163658007041,0.997316366217861,0.871648761793716,"94235",1
"R-HSA-8878171","Transcriptional regulation by RUNX1","5/349","236/11146",0.0211864406779661,0.676630566752465,-0.902700724190423,0.866525963371196,0.999999536116152,0.873993836835848,"51412/8354/8359/8366/8364",5
"R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","2/349","111/11146",0.018018018018018,0.575440770283177,-0.808192482572884,0.867019024035249,0.999999536116152,0.873993836835848,"152831/4908",2
"R-HSA-1834949","Cytosolic sensors of pathogen-associated DNA","1/349","64/11146",0.015625,0.499015042979943,-0.722614711285878,0.870213034847632,0.999999536116152,0.873993836835848,"147945",1
"R-HSA-446219","Synthesis of substrates in N-glycan biosythesis","1/349","64/11146",0.015625,0.499015042979943,-0.722614711285878,0.870213034847632,0.999999536116152,0.873993836835848,"129807",1
"R-HSA-1268020","Mitochondrial protein import","1/349","65/11146",0.0153846153846154,0.491337888472559,-0.739431231210131,0.874300352194516,0.999999536116152,0.873993836835848,"197257",1
"R-HSA-9612973","Autophagy","3/349","158/11146",0.0189873417721519,0.606398026912335,-0.895834294444077,0.876672213331262,0.999999536116152,0.873993836835848,"3043/53632/113457",3
"R-HSA-199418","Negative regulation of the PI3K/AKT network","2/349","118/11146",0.0169491525423729,0.541304453401972,-0.900571808725957,0.88850877379936,0.999999536116152,0.873993836835848,"152831/4908",2
"R-HSA-204005","COPII-mediated vesicle transport","1/349","69/11146",0.0144927536231884,0.462854532619077,-0.804649196731074,0.889405571553519,0.999999536116152,0.873993836835848,"2890",1
"R-HSA-9609507","Protein localization","3/349","164/11146",0.0182926829268293,0.584212733244811,-0.964391976991022,0.891877805091089,0.999999536116152,0.873993836835848,"54363/51179/197257",3
"R-HSA-400253","Circadian Clock","1/349","70/11146",0.0142857142857143,0.456242325010233,-0.820472719824379,0.89289003986875,0.999999536116152,0.873993836835848,"10891",1
"R-HSA-9772573","Late SARS-CoV-2 Infection Events","1/349","70/11146",0.0142857142857143,0.456242325010233,-0.820472719824379,0.89289003986875,0.999999536116152,0.873993836835848,"25834",1
"R-HSA-69481","G2/M Checkpoints","3/349","167/11146",0.0179640718562874,0.573717893725443,-0.997872709043338,0.898833847183342,0.999999536116152,0.873993836835848,"8359/8366/8364",3
"R-HSA-2132295","MHC class II antigen presentation","2/349","123/11146",0.016260162601626,0.519300207328721,-0.963779725456149,0.901840561323974,0.999999536116152,0.873993836835848,"3798/113457",2
"R-HSA-5654738","Signaling by FGFR2","1/349","73/11146",0.0136986301369863,0.437492640420772,-0.866878412878911,0.902700181395108,0.999999536116152,0.873993836835848,"83888",1
"R-HSA-9824439","Bacterial Infection Pathways","1/349","73/11146",0.0136986301369863,0.437492640420772,-0.866878412878911,0.902700181395108,0.999999536116152,0.873993836835848,"6616",1
"R-HSA-5693532","DNA Double-Strand Break Repair","3/349","170/11146",0.0176470588235294,0.563593460306759,-1.03084854130519,0.905385350094587,0.999999536116152,0.873993836835848,"8359/8366/8364",3
"R-HSA-9758941","Gastrulation","2/349","125/11146",0.016,0.510991404011461,-0.988467052224321,0.906745505332807,0.999999536116152,0.873993836835848,"1749/5081",2
"R-HSA-1234174","Cellular response to hypoxia","1/349","75/11146",0.0133333333333333,0.425826170009551,-0.896978017126861,0.908737205080955,0.999999536116152,0.873993836835848,"768",1
"R-HSA-2995410","Nuclear Envelope (NE) Reassembly","1/349","75/11146",0.0133333333333333,0.425826170009551,-0.896978017126861,0.908737205080955,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-9833482","PKR-mediated signaling","1/349","75/11146",0.0133333333333333,0.425826170009551,-0.896978017126861,0.908737205080955,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","1/349","77/11146",0.012987012987013,0.414765750009303,-0.926450249733883,0.914400664727839,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-1483206","Glycerophospholipid biosynthesis","2/349","129/11146",0.0155038759689922,0.495146709313431,-1.03688256276563,0.915876472561822,0.999999536116152,0.873993836835848,"590/2819",2
"R-HSA-5619084","ABC transporter disorders","1/349","78/11146",0.0128205128205128,0.409448240393799,-0.940961584085456,0.917099568694772,0.999999536116152,0.873993836835848,"1244",1
"R-HSA-446193","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","1/349","79/11146",0.0126582278481013,0.40426535127489,-0.955328314678858,0.919713613736832,0.999999536116152,0.873993836835848,"129807",1
"R-HSA-416482","G alpha (12/13) signalling events","1/349","80/11146",0.0125,0.399212034383954,-0.969554183197556,0.922245460561251,0.999999536116152,0.873993836835848,"94235",1
"R-HSA-8856688","Golgi-to-ER retrograde transport","2/349","133/11146",0.0150375939849624,0.48025507895814,-1.0840877928468,0.924164389960609,0.999999536116152,0.873993836835848,"3798/113457",2
"R-HSA-109581","Apoptosis","3/349","180/11146",0.0166666666666667,0.532282712511939,-1.13735686497744,0.924547247235224,0.999999536116152,0.873993836835848,"1828/3007/3008",3
"R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","1/349","82/11146",0.0121951219512195,0.389475155496541,-0.997597572135573,0.927072789019056,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-449147","Signaling by Interleukins","10/349","473/11146",0.0211416490486258,0.675200058154679,-1.2977901023393,0.931198785654655,0.999999536116152,0.873993836835848,"6364/948/1440/8354/3929/4128/4312/5443/6288/6616",10
"R-HSA-5628897","TP53 Regulates Metabolic Genes","1/349","84/11146",0.0119047619047619,0.380201937508528,-1.02511887361709,0.931601222010203,0.999999536116152,0.873993836835848,"53632",1
"R-HSA-9006925","Intracellular signaling by second messengers","6/349","315/11146",0.019047619047619,0.608323100013645,-1.26779827639674,0.933379303503558,0.999999536116152,0.873993836835848,"107/111/152831/4908/5468/5567",6
"R-HSA-948021","Transport to the Golgi and subsequent modification","3/349","186/11146",0.0161290322580645,0.515112302430909,-1.1989292610114,0.934271667491879,0.999999536116152,0.873993836835848,"2890/25834/113457",3
"R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","1/349","86/11146",0.0116279069767442,0.371360031985074,-1.05214319521236,0.935849216471111,0.999999536116152,0.873993836835848,"4620",1
"R-HSA-1632852","Macroautophagy","2/349","143/11146",0.013986013986014,0.446670807702326,-1.19728418133489,0.941646289031146,0.999999536116152,0.873993836835848,"53632/113457",2
"R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","1/349","92/11146",0.0108695652173913,0.347140899464308,-1.13045907631098,0.947078502966183,0.999999536116152,0.873993836835848,"53632",1
"R-HSA-380320","Recruitment of NuMA to mitotic centrosomes","1/349","94/11146",0.0106382978723404,0.339754922879961,-1.15571263052278,0.950367601544712,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-195721","Signaling by WNT","6/349","331/11146",0.0181268882175227,0.57891775378942,-1.39819860715158,0.950573495415308,0.999999536116152,0.873993836835848,"94235/8354/8359/8366/8364/8549",6
"R-HSA-877300","Interferon gamma signaling","1/349","96/11146",0.0104166666666667,0.332676695319962,-1.18057061314699,0.95345283021654,0.999999536116152,0.873993836835848,"163351",1
"R-HSA-5617833","Cilium Assembly","3/349","201/11146",0.0149253731343284,0.476671085831587,-1.34606513432534,0.953754282767886,0.999999536116152,0.873993836835848,"2847/6753/113457",3
"R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","1/349","97/11146",0.0103092783505155,0.329247038667179,-1.19285643644347,0.954922962547257,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","1/349","97/11146",0.0103092783505155,0.329247038667179,-1.19285643644347,0.954922962547257,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-975871","MyD88 cascade initiated on plasma membrane","1/349","97/11146",0.0103092783505155,0.329247038667179,-1.19285643644347,0.954922962547257,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-9837999","Mitochondrial protein degradation","1/349","98/11146",0.0102040816326531,0.325887375007309,-1.2050494395759,0.95634679149748,0.999999536116152,0.873993836835848,"197257",1
"R-HSA-983169","Class I MHC mediated antigen processing & presentation","7/349","381/11146",0.0183727034120735,0.58676834450135,-1.4755375059555,0.957394988557085,0.999999536116152,0.873993836835848,"948/2243/2244/2266/221687/6279/6280",7
"R-HSA-199977","ER to Golgi Anterograde Transport","2/349","155/11146",0.0129032258064516,0.412089841944727,-1.32513281398199,0.957591735576804,0.999999536116152,0.873993836835848,"2890/113457",2
"R-HSA-4420097","VEGFA-VEGFR2 Pathway","1/349","99/11146",0.0101010101010101,0.322595583340569,-1.21715151334762,0.957725771382289,0.999999536116152,0.873993836835848,"5567",1
"R-HSA-9679191","Potential therapeutics for SARS","1/349","99/11146",0.0101010101010101,0.322595583340569,-1.21715151334762,0.957725771382289,0.999999536116152,0.873993836835848,"477",1
"R-HSA-1852241","Organelle biogenesis and maintenance","5/349","298/11146",0.0167785234899329,0.535855079710006,-1.46011847033199,0.959487772192187,0.999999536116152,0.873993836835848,"2847/10891/53632/6753/113457",5
"R-HSA-212165","Epigenetic regulation of gene expression","4/349","254/11146",0.015748031496063,0.502944295286871,-1.44068589333447,0.960149063742606,0.999999536116152,0.873993836835848,"8354/8359/8366/8364",4
"R-HSA-6807878","COPI-mediated anterograde transport","1/349","101/11146",0.0099009900990099,0.31620755198729,-1.2410901419738,0.960354774887691,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","1/349","102/11146",0.00980392156862745,0.313107477948199,-1.2529301916796,0.961607485033838,0.999999536116152,0.873993836835848,"4050",1
"R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","1/349","103/11146",0.00970873786407767,0.310067599521518,-1.26468630629941,0.962820721879473,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-9711123","Cellular response to chemical stress","3/349","211/11146",0.014218009478673,0.454080039109711,-1.43933540113411,0.963593632033958,0.999999536116152,0.873993836835848,"2878/3040/3043",3
"R-HSA-975155","MyD88 dependent cascade initiated on endosome","1/349","104/11146",0.00961538461538462,0.307086180295349,-1.27636010361238,0.963995725779143,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-5357801","Programmed Cell Death","3/349","213/11146",0.0140845070422535,0.449816376770653,-1.45756853978379,0.96530958490193,0.999999536116152,0.873993836835848,"1828/3007/3008",3
"R-HSA-446203","Asparagine N-linked glycosylation","5/349","306/11146",0.0163398692810458,0.521845796580332,-1.52480830710297,0.96565475966388,0.999999536116152,0.873993836835848,"124872/2890/25834/129807/113457",5
"R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","1/349","106/11146",0.00943396226415094,0.301292101421852,-1.29946697865424,0.966235803041303,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-428157","Sphingolipid metabolism","1/349","106/11146",0.00943396226415094,0.301292101421852,-1.29946697865424,0.966235803041303,0.999999536116152,0.873993836835848,"129807",1
"R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","1/349","108/11146",0.00925925925925926,0.295712618062188,-1.32226282998035,0.968336883925558,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-194138","Signaling by VEGF","1/349","108/11146",0.00925925925925926,0.295712618062188,-1.32226282998035,0.968336883925558,0.999999536116152,0.873993836835848,"5567",1
"R-HSA-376176","Signaling by ROBO receptors","3/349","219/11146",0.0136986301369863,0.437492640420772,-1.511475089522,0.970012251764457,0.999999536116152,0.873993836835848,"56956/5567/6585",3
"R-HSA-166166","MyD88-independent TLR4 cascade","1/349","111/11146",0.00900900900900901,0.287720385141589,-1.35589804655156,0.971246556667841,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","1/349","111/11146",0.00900900900900901,0.287720385141589,-1.35589804655156,0.971246556667841,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-937061","TRIF (TICAM1)-mediated TLR4 signaling","1/349","111/11146",0.00900900900900901,0.287720385141589,-1.35589804655156,0.971246556667841,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-9010553","Regulation of expression of SLITs and ROBOs","2/349","172/11146",0.0116279069767442,0.371360031985074,-1.49377413095752,0.973226286805541,0.999999536116152,0.873993836835848,"56956/6585",2
"R-HSA-9020702","Interleukin-1 signaling","1/349","115/11146",0.00869565217391304,0.277712719571446,-1.39975698713473,0.974715552033669,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-9648025","EML4 and NUDC in mitotic spindle formation","1/349","117/11146",0.00854700854700855,0.272965493595866,-1.421284714925,0.976290217620476,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-2500257","Resolution of Sister Chromatid Cohesion","1/349","127/11146",0.0078740157480315,0.251472147643436,-1.5252461344962,0.982812180316811,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-166520","Signaling by NTRKs","1/349","134/11146",0.00746268656716418,0.238335542915794,-1.59471906698564,0.98628015008841,0.999999536116152,0.873993836835848,"4908",1
"R-HSA-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic","2/349","202/11146",0.0099009900990099,0.31620755198729,-1.76324695190166,0.988328103520345,0.999999536116152,0.873993836835848,"3798/113457",2
"R-HSA-5663220","RHO GTPases Activate Formins","1/349","140/11146",0.00714285714285714,0.228121162505117,-1.65234068662502,0.98869138990252,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-6807070","PTEN Regulation","1/349","140/11146",0.00714285714285714,0.228121162505117,-1.65234068662502,0.98869138990252,0.999999536116152,0.873993836835848,"5468",1
"R-HSA-3858494","Beta-catenin independent WNT signaling","1/349","146/11146",0.00684931506849315,0.218746320210386,-1.70833626557602,0.990679856822306,0.999999536116152,0.873993836835848,"94235",1
"R-HSA-1483257","Phospholipid metabolism","2/349","212/11146",0.00943396226415094,0.301292101421852,-1.84661027465799,0.991189723365726,0.999999536116152,0.873993836835848,"590/2819",2
"R-HSA-1169410","Antiviral mechanism by IFN-stimulated genes","1/349","149/11146",0.00671140939597315,0.214342031884002,-1.73576425399338,0.991539192754264,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-1257604","PIP3 activates AKT signaling","3/349","273/11146",0.010989010989011,0.350955634623256,-1.9520107842837,0.99230557029081,0.999999536116152,0.873993836835848,"152831/4908/5468",3
"R-HSA-446652","Interleukin-1 family signaling","1/349","153/11146",0.0065359477124183,0.208738318632133,-1.77177649208724,0.992563316430873,0.999999536116152,0.873993836835848,"6288",1
"R-HSA-5633007","Regulation of TP53 Activity","1/349","160/11146",0.00625,0.199606017191977,-1.83334926268774,0.994067024503643,0.999999536116152,0.873993836835848,"53632",1
"R-HSA-69620","Cell Cycle Checkpoints","3/349","292/11146",0.0102739726027397,0.328119480315579,-2.09165361628608,0.995317038430099,0.999999536116152,0.873993836835848,"8359/8366/8364",3
"R-HSA-68886","M Phase","5/349","417/11146",0.0119904076738609,0.382937203245999,-2.30897359939064,0.997158051240285,0.999999536116152,0.873993836835848,"8354/8359/8366/8364/113457",5
"R-HSA-2467813","Separation of Sister Chromatids","1/349","190/11146",0.00526315789473684,0.168089277635349,-2.07935532913713,0.997750457237069,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-69275","G2/M Transition","1/349","197/11146",0.0050761421319797,0.162116562186377,-2.13319565459719,0.998206709409589,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-913531","Interferon Signaling","2/349","269/11146",0.00743494423791822,0.237449537180047,-2.27610013182871,0.998287170051413,0.999999536116152,0.873993836835848,"163351/113457",2
"R-HSA-453274","Mitotic G2-G2/M phases","1/349","199/11146",0.0050251256281407,0.1604872500036,-2.14836206265445,0.998319214926408,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-73894","DNA Repair","3/349","335/11146",0.00895522388059702,0.286002651498952,-2.38554310326452,0.998519740928225,0.999999536116152,0.873993836835848,"8359/8366/8364",3
"R-HSA-68877","Mitotic Prometaphase","1/349","205/11146",0.0048780487804878,0.155790062198616,-2.19331031431758,0.998616225376941,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-5663202","Diseases of signal transduction by growth factor receptors and second messengers","5/349","464/11146",0.0107758620689655,0.344148305503409,-2.59441560336642,0.999095890578809,0.999999536116152,0.873993836835848,"2243/2244/2266/152831/4908",5
"R-HSA-68882","Mitotic Anaphase","1/349","235/11146",0.00425531914893617,0.135901969151984,-2.40694334493306,0.999477454628512,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-2555396","Mitotic Metaphase and Anaphase","1/349","236/11146",0.00423728813559322,0.135326113350493,-2.41377713356588,0.999494168800874,0.999999536116152,0.873993836835848,"113457",1
"R-HSA-9752946","Expression and translocation of olfactory receptors","3/349","379/11146",0.0079155672823219,0.252799177446303,-2.66079115975797,0.99955970299285,0.999999536116152,0.873993836835848,"343171/390275/219865",3
"R-HSA-381753","Olfactory Signaling Pathway","3/349","387/11146",0.00775193798449612,0.247573354656716,-2.70853776043041,0.99964795474764,0.999999536116152,0.873993836835848,"343171/390275/219865",3
"R-HSA-5688426","Deubiquitination","1/349","297/11146",0.00336700336700337,0.107531861113523,-2.80270436567087,0.999930771162793,0.999999536116152,0.873993836835848,"79931",1
"R-HSA-9694516","SARS-CoV-2 Infection","1/349","299/11146",0.00334448160535117,0.106812584450556,-2.81465110499506,0.999935153747032,0.999999536116152,0.873993836835848,"25834",1
"R-HSA-983168","Antigen processing: Ubiquitination & Proteasome degradation","1/349","309/11146",0.00323624595469256,0.103355866507173,-2.87373034282975,0.999953248641382,0.999999536116152,0.873993836835848,"221687",1
"R-HSA-9679506","SARS-CoV Infections","2/349","414/11146",0.00483091787439614,0.154284844206359,-3.15271818126387,0.999977953161889,0.999999536116152,0.873993836835848,"477/25834",2
"R-HSA-3700989","Transcriptional Regulation by TP53","1/349","359/11146",0.00278551532033426,0.088960899027065,-3.15453318916855,0.999990935667392,0.999999536116152,0.873993836835848,"53632",1
"R-HSA-9012999","RHO GTPase cycle","1/349","449/11146",0.0022271714922049,0.0711290929860052,-3.6120082404125,0.999999536116152,0.999999536116152,0.873993836835848,"1828",1
